dataset,video_path,subject,camera,scenario,activity,source_label,label,start_s,end_s,split,pose_path,pose_cache_hit,pose_cache_version
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute13_cam3_0_10.050_14.350_1_3_mcfd.avi,1,3,13,fall,1,1,27.450000000000003,28.786,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_5344a01bf1f5dffe75c1.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute13_cam1_0_10.583_14.883_1_1_mcfd.avi,1,1,13,fallen,2,1,29.351333333333333,32.55133333333333,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_fec0cc304b71fe33ed57.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute13_cam3_0_10.050_14.350_1_3_mcfd.avi,1,3,13,fallen,2,1,28.818,32.018,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_865999fd20a12cc5826a.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute14_cam1_0_14.053_20.153_1_1_mcfd.avi,1,1,14,walk,0,0,14.052666666666664,20.15266666666667,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_b0bedb2735ae928fabb0.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute14_cam3_0_13.686_19.786_1_3_mcfd.avi,1,3,14,walk,0,0,13.686,19.786,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_82bc87ca09ccbd527ffd.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute14_cam1_0_14.053_20.153_1_1_mcfd.avi,1,1,14,fall,1,1,20.18466666666667,21.320666666666668,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_3fc7470e706be77bf5ed.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute14_cam3_0_13.686_19.786_1_3_mcfd.avi,1,3,14,fall,1,1,19.818,20.954,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_2feea5b38deb4b6d7f35.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute14_cam1_0_14.053_20.153_1_1_mcfd.avi,1,1,14,lying,6,0,21.352666666666668,28.278476666666663,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_a0ef433bc353e7558c28.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute14_cam3_0_13.686_19.786_1_3_mcfd.avi,1,3,14,lying,6,0,20.986,27.91181,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_b07b1e6387298e8a3ff7.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute14_cam1_0_14.053_20.153_1_1_mcfd.avi,1,1,14,stand_up,7,0,28.278666666666663,34.584666666666664,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_21614220b894edf1e6a0.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute14_cam3_0_13.686_19.786_1_3_mcfd.avi,1,3,14,stand_up,7,0,27.912,34.218,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_4df4cd90c4866425d357.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute14_cam1_0_14.053_20.153_1_1_mcfd.avi,1,1,14,fall,1,1,34.620666666666665,35.75266666666666,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_646735c1ec9e8dccaa1a.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute14_cam3_0_13.686_19.786_1_3_mcfd.avi,1,3,14,fall,1,1,34.254,35.386,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_b01be332dc1013fd91a4.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute14_cam1_0_14.053_20.153_1_1_mcfd.avi,1,1,14,fallen,2,1,35.784666666666666,38.82066666666667,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_d32642bab6078134457b.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute14_cam3_0_13.686_19.786_1_3_mcfd.avi,1,3,14,fallen,2,1,35.418,38.454,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_744a515ad86a49b9a349.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute15_cam1_0_12.827_16.927_1_1_mcfd.avi,1,1,15,walk,0,0,12.826666666666668,16.926666666666666,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_a1b80ced19f97e59eb45.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute15_cam3_0_12.960_17.060_1_3_mcfd.avi,1,3,15,walk,0,0,12.96,17.06,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_439481bea23c0799110c.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute15_cam1_0_12.827_16.927_1_1_mcfd.avi,1,1,15,fall,1,1,16.958666666666666,18.394666666666662,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_0f4f6d37cce5b5dad1e4.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute15_cam3_0_12.960_17.060_1_3_mcfd.avi,1,3,15,fall,1,1,17.092,18.528,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_d82b1739b75290ed0bfc.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute15_cam1_0_12.827_16.927_1_1_mcfd.avi,1,1,15,sitting,4,0,18.426666666666662,21.726666666666667,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_98919bc0ee571a62ab2b.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute15_cam3_0_12.960_17.060_1_3_mcfd.avi,1,3,15,sitting,4,0,18.56,21.86,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_006cd1f711bad4bc8c55.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute15_cam1_0_12.827_16.927_1_1_mcfd.avi,1,1,15,stand_up,7,0,21.758666666666667,25.858666666666668,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_472de75d27059f308dac.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute15_cam3_0_12.960_17.060_1_3_mcfd.avi,1,3,15,stand_up,7,0,21.892,25.992,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_bc13419382ccee9f4956.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute15_cam1_0_12.827_16.927_1_1_mcfd.avi,1,1,15,fall,1,1,25.894666666666662,26.958666666666662,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_d33a9ae44f2791ff78f8.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute15_cam3_0_12.960_17.060_1_3_mcfd.avi,1,3,15,fall,1,1,26.028,27.092,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_191f1119c835b126c164.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute15_cam1_0_12.827_16.927_1_1_mcfd.avi,1,1,15,fallen,2,1,26.994666666666667,29.726666666666667,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_52ee1427b532c4bdcf3b.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute15_cam3_0_12.960_17.060_1_3_mcfd.avi,1,3,15,fallen,2,1,27.128,29.86,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_3b87fbfb0cb631464db6.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute16_cam1_0_13.341_15.841_1_1_mcfd.avi,1,1,16,walk,0,0,13.340666666666667,15.840666666666667,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_1bd4e33c7f6f20d3b7e2.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute16_cam3_0_12.574_15.074_1_3_mcfd.avi,1,3,16,walk,0,0,12.574,15.074,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_8673c8502f41981e9bb9.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute16_cam1_0_13.341_15.841_1_1_mcfd.avi,1,1,16,other,9,0,15.872666666666667,19.604666666666667,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_131d6c0abb9996b40359.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute16_cam3_0_12.574_15.074_1_3_mcfd.avi,1,3,16,other,9,0,15.106,18.838,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_36f9247e2b088e905fd3.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute16_cam1_0_13.341_15.841_1_1_mcfd.avi,1,1,16,other,9,0,19.640666666666668,23.00466666666667,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_8cd036f5485e56b61be4.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute16_cam3_0_12.574_15.074_1_3_mcfd.avi,1,3,16,other,9,0,18.874,22.238000000000003,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_b35d9728453c54291fa6.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute16_cam1_0_13.341_15.841_1_1_mcfd.avi,1,1,16,fall,1,1,23.040666666666667,25.040666666666667,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_b0f13661251681353ca8.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute16_cam3_0_12.574_15.074_1_3_mcfd.avi,1,3,16,fall,1,1,22.274,24.274,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_97d638fd54484125c0c3.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute16_cam1_0_13.341_15.841_1_1_mcfd.avi,1,1,16,sitting,4,0,25.072666666666667,27.904666666666667,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_c346a26f14c180b70cef.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute16_cam3_0_12.574_15.074_1_3_mcfd.avi,1,3,16,sitting,4,0,24.306,27.138,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_9fdc831e68880ba2f9fe.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute16_cam1_0_13.341_15.841_1_1_mcfd.avi,1,1,16,stand_up,7,0,27.94066666666667,30.340666666666667,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_d014cd75ced3d9975ae3.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute16_cam3_0_12.574_15.074_1_3_mcfd.avi,1,3,16,stand_up,7,0,27.174000000000003,29.574,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_dd6e08d29e91f1602dee.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute16_cam1_0_13.341_15.841_1_1_mcfd.avi,1,1,16,fall,1,1,30.372666666666667,32.004666666666665,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_5d225285b8e19588442d.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute16_cam3_0_12.574_15.074_1_3_mcfd.avi,1,3,16,fall,1,1,29.606,31.238000000000003,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_825864597bcce9fc02d5.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute16_cam1_0_13.341_15.841_1_1_mcfd.avi,1,1,16,fallen,2,1,32.04066666666667,34.004666666666665,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_9effc57e54b35ec16de5.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute16_cam3_0_12.574_15.074_1_3_mcfd.avi,1,3,16,fallen,2,1,31.274,33.238,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_6735985d86927219ffed.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute17_cam1_0_8.735_10.867_1_1_mcfd.avi,1,1,17,walk,0,0,8.734666666666667,10.866666666666667,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_5407bdb39184e96c277b.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute17_cam3_0_8.535_10.667_1_3_mcfd.avi,1,3,17,walk,0,0,8.534666666666666,10.666666666666666,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_a9be146c6cc94e497d04.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute17_cam1_0_8.735_10.867_1_1_mcfd.avi,1,1,17,other,9,0,10.898666666666667,13.298666666666668,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_bbb3b6a7a844280f9773.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute17_cam3_0_8.535_10.667_1_3_mcfd.avi,1,3,17,other,9,0,10.698666666666666,13.098666666666666,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_531ff2e019f1e1a85a8b.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute17_cam1_0_8.735_10.867_1_1_mcfd.avi,1,1,17,other,9,0,13.334666666666667,15.698666666666668,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_0023d71cd207db9d0935.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute17_cam3_0_8.535_10.667_1_3_mcfd.avi,1,3,17,other,9,0,13.134666666666666,15.498666666666669,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_3047b0667ef2987f51ac.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute17_cam1_0_8.735_10.867_1_1_mcfd.avi,1,1,17,fall,1,1,15.734666666666667,18.066666666666663,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_c773480ce97171ef62fd.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute17_cam3_0_8.535_10.667_1_3_mcfd.avi,1,3,17,fall,1,1,15.534666666666666,17.866666666666667,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_40670718ecbdf85a930e.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute17_cam1_0_8.735_10.867_1_1_mcfd.avi,1,1,17,sitting,4,0,18.098666666666663,20.436806666666666,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_aa697b0c36b027eeacdc.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute17_cam3_0_8.535_10.667_1_3_mcfd.avi,1,3,17,sitting,4,0,17.898666666666667,20.236806666666663,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_a716a6fc4794f9a942b0.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute17_cam1_0_8.735_10.867_1_1_mcfd.avi,1,1,17,fall,1,1,24.698666666666668,26.034666666666663,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_64fab2240c45a0e3f3bb.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute17_cam3_0_8.535_10.667_1_3_mcfd.avi,1,3,17,fall,1,1,24.49866666666667,25.834666666666667,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_3f8d874df26b5dea63cc.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute17_cam1_0_8.735_10.867_1_1_mcfd.avi,1,1,17,fallen,2,1,26.066666666666663,29.034666666666663,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_b6b065a2bbafbaade72e.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute17_cam3_0_8.535_10.667_1_3_mcfd.avi,1,3,17,fallen,2,1,25.866666666666667,28.834666666666667,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_0992dd2c0a39ccb0498c.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute18_cam1_0_14.204_16.772_1_1_mcfd.avi,1,1,18,walk,0,0,14.204,16.772,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_bc01d939e181fcbd9cc5.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute18_cam3_0_13.771_16.339_1_3_mcfd.avi,1,3,18,walk,0,0,13.770666666666669,16.338666666666665,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_2bcda46f811a55fff05b.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute18_cam1_0_14.204_16.772_1_1_mcfd.avi,1,1,18,sit_down,3,0,16.804,18.504,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_c407903d052e6582c2a9.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute18_cam3_0_13.771_16.339_1_3_mcfd.avi,1,3,18,sit_down,3,0,16.370666666666665,18.070666666666668,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_93ccb315360a67e8515e.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute18_cam1_0_14.204_16.772_1_1_mcfd.avi,1,1,18,sitting,4,0,18.54,21.84,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_a04a7c34a31e89e0becd.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute18_cam3_0_13.771_16.339_1_3_mcfd.avi,1,3,18,sitting,4,0,18.106666666666666,21.406666666666663,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_f16784b8c585d98df982.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute18_cam1_0_14.204_16.772_1_1_mcfd.avi,1,1,18,stand_up,7,0,21.872,23.172,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_4d791faa9e2cb612a64f.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute18_cam3_0_13.771_16.339_1_3_mcfd.avi,1,3,18,stand_up,7,0,21.438666666666663,22.738666666666667,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_986eec083aa4529f8cc2.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute18_cam1_0_14.204_16.772_1_1_mcfd.avi,1,1,18,fall,1,1,23.204,24.204,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_a6074f811d0f1d63077b.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute18_cam3_0_13.771_16.339_1_3_mcfd.avi,1,3,18,fall,1,1,22.770666666666667,23.770666666666667,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_a1a7b9dd82a6fa9e7a9e.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute18_cam1_0_14.204_16.772_1_1_mcfd.avi,1,1,18,fallen,2,1,24.24,28.84,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_10ea34056642023ceee6.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute18_cam3_0_13.771_16.339_1_3_mcfd.avi,1,3,18,fallen,2,1,23.806666666666665,28.406666666666663,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_c4c313e21aebb67493da.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute19_cam1_0_9.953_18.053_1_1_mcfd.avi,1,1,19,walk,0,0,9.952666666666667,18.052666666666664,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_affc2705f4b162c834d7.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute19_cam3_0_9.853_17.953_1_3_mcfd.avi,1,3,19,walk,0,0,9.852666666666668,17.952666666666666,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_00a9553910939ee5ce8d.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute19_cam1_0_9.953_18.053_1_1_mcfd.avi,1,1,19,fall,1,1,18.084666666666664,21.452666666666666,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_cdf2991268f8cc8650f2.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute19_cam3_0_9.853_17.953_1_3_mcfd.avi,1,3,19,fall,1,1,17.984666666666666,21.352666666666668,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_291a5ca995b4e28a8202.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
