dataset,video_path,subject,camera,scenario,activity,source_label,label,start_s,end_s,split
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam6_0_13.160_19.140_1_6_mcfd.avi,1,6,23,walk,0,0,174.216,180.31681,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute24_cam6_0_11.148_32.808_1_6_mcfd.avi,1,6,24,standing,8,0,118.903,122.75514,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute01_cam1_0_28.133_33.237_1_1_mcfd.avi,1,1,1,walk,0,0,28.13264333333333,33.23733333333334,train
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute01_cam2_0_28.133_33.237_1_2_mcfd.avi,1,2,1,walk,0,0,28.13264333333333,33.23733333333334,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute01_cam3_0_28.299_33.404_1_3_mcfd.avi,1,3,1,walk,0,0,28.29931,33.404,val
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute01_cam4_0_28.166_33.271_1_4_mcfd.avi,1,4,1,walk,0,0,28.165976666666666,33.27066666666667,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute01_cam5_0_28.799_33.904_1_5_mcfd.avi,1,5,1,walk,0,0,28.79931,33.904,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute01_cam7_0_28.233_33.337_1_7_mcfd.avi,1,7,1,walk,0,0,28.23264333333333,33.33733333333333,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute01_cam8_0_28.033_33.137_1_8_mcfd.avi,1,8,1,walk,0,0,28.032643333333333,33.13733333333334,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute01_cam1_0_28.133_33.237_1_1_mcfd.avi,1,1,1,other,9,0,33.269333333333336,35.50533333333333,train
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute01_cam2_0_28.133_33.237_1_2_mcfd.avi,1,2,1,other,9,0,33.269333333333336,35.50533333333333,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute01_cam3_0_28.299_33.404_1_3_mcfd.avi,1,3,1,other,9,0,33.436,35.672,val
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute01_cam4_0_28.166_33.271_1_4_mcfd.avi,1,4,1,other,9,0,33.30266666666667,35.538666666666664,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute01_cam5_0_28.799_33.904_1_5_mcfd.avi,1,5,1,other,9,0,33.936,36.172,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute01_cam7_0_28.233_33.337_1_7_mcfd.avi,1,7,1,other,9,0,33.36933333333333,35.60533333333333,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute01_cam8_0_28.033_33.137_1_8_mcfd.avi,1,8,1,other,9,0,33.169333333333334,35.40533333333333,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute01_cam1_0_28.133_33.237_1_1_mcfd.avi,1,1,1,fall,1,1,35.537333333333336,37.54930333333333,train
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute01_cam2_0_28.133_33.237_1_2_mcfd.avi,1,2,1,fall,1,1,35.537333333333336,37.54930333333333,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute01_cam3_0_28.299_33.404_1_3_mcfd.avi,1,3,1,fall,1,1,35.704,37.71597,val
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute01_cam4_0_28.166_33.271_1_4_mcfd.avi,1,4,1,fall,1,1,35.57066666666667,37.582636666666666,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute01_cam5_0_28.799_33.904_1_5_mcfd.avi,1,5,1,fall,1,1,36.204,38.21597,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute01_cam7_0_28.233_33.337_1_7_mcfd.avi,1,7,1,fall,1,1,35.63733333333333,37.64930333333333,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute01_cam8_0_28.033_33.137_1_8_mcfd.avi,1,8,1,fall,1,1,35.437333333333335,37.44930333333333,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute02_cam1_0_10.970_13.823_1_1_mcfd.avi,1,1,2,walk,0,0,10.970143333333333,13.823333333333332,train
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute02_cam2_0_11.470_14.323_1_2_mcfd.avi,1,2,2,walk,0,0,11.470143333333333,14.323333333333332,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute02_cam3_0_10.137_12.990_1_3_mcfd.avi,1,3,2,walk,0,0,10.13681,12.99,val
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute02_cam4_0_10.670_13.523_1_4_mcfd.avi,1,4,2,walk,0,0,10.670143333333334,13.523333333333332,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute02_cam5_0_10.737_13.590_1_5_mcfd.avi,1,5,2,walk,0,0,10.73681,13.59,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute02_cam7_0_11.237_14.090_1_7_mcfd.avi,1,7,2,walk,0,0,11.23681,14.09,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute02_cam8_0_10.337_13.190_1_8_mcfd.avi,1,8,2,walk,0,0,10.33681,13.19,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute02_cam1_0_10.970_13.823_1_1_mcfd.avi,1,1,2,fall,1,1,13.855333333333332,15.907643333333333,train
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute02_cam2_0_11.470_14.323_1_2_mcfd.avi,1,2,2,fall,1,1,14.355333333333332,16.407643333333333,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute02_cam3_0_10.137_12.990_1_3_mcfd.avi,1,3,2,fall,1,1,13.022,15.07431,val
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute02_cam4_0_10.670_13.523_1_4_mcfd.avi,1,4,2,fall,1,1,13.555333333333332,15.607643333333334,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute02_cam5_0_10.737_13.590_1_5_mcfd.avi,1,5,2,fall,1,1,13.622,15.67431,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute02_cam7_0_11.237_14.090_1_7_mcfd.avi,1,7,2,fall,1,1,14.122,16.17431,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute02_cam8_0_10.337_13.190_1_8_mcfd.avi,1,8,2,fall,1,1,13.222,15.27431,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute03_cam1_0_12.012_19.581_1_1_mcfd.avi,1,1,3,walk,0,0,12.011803333333331,19.581333333333333,train
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute03_cam2_0_12.145_19.715_1_2_mcfd.avi,1,2,3,walk,0,0,12.145136666666668,19.714666666666663,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute03_cam3_0_11.878_19.448_1_3_mcfd.avi,1,3,3,walk,0,0,11.87847,19.448,val
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute03_cam4_0_12.145_19.715_1_4_mcfd.avi,1,4,3,walk,0,0,12.145136666666668,19.714666666666663,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute03_cam5_0_12.778_20.348_1_5_mcfd.avi,1,5,3,walk,0,0,12.77847,20.348,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute03_cam7_0_12.278_19.848_1_7_mcfd.avi,1,7,3,walk,0,0,12.27847,19.848,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute03_cam8_0_11.612_19.181_1_8_mcfd.avi,1,8,3,walk,0,0,11.611803333333334,19.18133333333333,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute03_cam1_0_12.012_19.581_1_1_mcfd.avi,1,1,3,fall,1,1,19.613333333333333,22.345143333333333,train
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute03_cam2_0_12.145_19.715_1_2_mcfd.avi,1,2,3,fall,1,1,19.746666666666663,22.478476666666666,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute03_cam3_0_11.878_19.448_1_3_mcfd.avi,1,3,3,fall,1,1,19.48,22.21181,val
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute03_cam4_0_12.145_19.715_1_4_mcfd.avi,1,4,3,fall,1,1,19.746666666666663,22.478476666666666,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute03_cam5_0_12.778_20.348_1_5_mcfd.avi,1,5,3,fall,1,1,20.38,23.11181,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute03_cam7_0_12.278_19.848_1_7_mcfd.avi,1,7,3,fall,1,1,19.88,22.61181,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute03_cam8_0_11.612_19.181_1_8_mcfd.avi,1,8,3,fall,1,1,19.21333333333333,21.94514333333333,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute04_cam1_0_9.953_12.521_1_1_mcfd.avi,1,1,4,walk,0,0,9.953473333333331,12.521333333333333,train
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute04_cam2_0_10.187_12.755_1_2_mcfd.avi,1,2,4,walk,0,0,10.186806666666667,12.754666666666669,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute04_cam3_0_10.153_12.721_1_3_mcfd.avi,1,3,4,walk,0,0,10.153473333333334,12.721333333333334,val
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute04_cam4_0_7.553_10.121_1_4_mcfd.avi,1,4,4,walk,0,0,7.553473333333334,10.121333333333332,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute04_cam5_0_9.820_12.388_1_5_mcfd.avi,1,5,4,walk,0,0,9.82014,12.388,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute04_cam7_0_10.320_12.888_1_7_mcfd.avi,1,7,4,walk,0,0,10.32014,12.888,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute04_cam8_0_9.420_11.988_1_8_mcfd.avi,1,8,4,walk,0,0,9.42014,11.988,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute04_cam1_0_9.953_12.521_1_1_mcfd.avi,1,1,4,fall,1,1,12.521333333333333,13.870143333333331,train
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute04_cam2_0_10.187_12.755_1_2_mcfd.avi,1,2,4,fall,1,1,12.754666666666669,14.103476666666667,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute04_cam3_0_10.153_12.721_1_3_mcfd.avi,1,3,4,fall,1,1,12.721333333333334,14.070143333333334,val
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute04_cam4_0_7.553_10.121_1_4_mcfd.avi,1,4,4,fall,1,1,10.121333333333332,11.470143333333333,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute04_cam5_0_9.820_12.388_1_5_mcfd.avi,1,5,4,fall,1,1,12.388,13.73681,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute04_cam7_0_10.320_12.888_1_7_mcfd.avi,1,7,4,fall,1,1,12.888,14.23681,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute04_cam8_0_9.420_11.988_1_8_mcfd.avi,1,8,4,fall,1,1,11.988,13.33681,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute05_cam1_0_9.766_10.613_1_1_mcfd.avi,1,1,5,walk,0,0,9.765976666666669,10.612666666666668,train
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute05_cam2_0_9.999_10.846_1_2_mcfd.avi,1,2,5,walk,0,0,9.99931,10.846,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute05_cam3_0_9.366_10.213_1_3_mcfd.avi,1,3,5,walk,0,0,9.365976666666668,10.212666666666667,val
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute05_cam4_0_9.566_10.413_1_4_mcfd.avi,1,4,5,walk,0,0,9.565976666666668,10.412666666666668,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute05_cam5_0_9.799_10.646_1_5_mcfd.avi,1,5,5,walk,0,0,9.79931,10.646,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute05_cam7_0_10.066_10.913_1_7_mcfd.avi,1,7,5,walk,0,0,10.065976666666668,10.912666666666668,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute05_cam8_0_10.133_10.979_1_8_mcfd.avi,1,8,5,walk,0,0,10.132643333333334,10.979333333333336,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute05_cam1_0_9.766_10.613_1_1_mcfd.avi,1,1,5,fall,1,1,10.648666666666667,12.890976666666669,train
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute05_cam2_0_9.999_10.846_1_2_mcfd.avi,1,2,5,fall,1,1,10.882,13.12431,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute05_cam3_0_9.366_10.213_1_3_mcfd.avi,1,3,5,fall,1,1,10.248666666666669,12.490976666666668,val
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute05_cam4_0_9.566_10.413_1_4_mcfd.avi,1,4,5,fall,1,1,10.448666666666668,12.690976666666668,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute05_cam5_0_9.799_10.646_1_5_mcfd.avi,1,5,5,fall,1,1,10.682,12.92431,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute05_cam7_0_10.066_10.913_1_7_mcfd.avi,1,7,5,fall,1,1,10.948666666666668,13.190976666666668,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute05_cam8_0_10.133_10.979_1_8_mcfd.avi,1,8,5,fall,1,1,11.015333333333334,13.257643333333334,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute05_cam1_0_9.766_10.613_1_1_mcfd.avi,1,1,5,fallen,2,1,12.890666666666666,15.280666666666669,train
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute05_cam2_0_9.999_10.846_1_2_mcfd.avi,1,2,5,fallen,2,1,13.124,15.514,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute05_cam3_0_9.366_10.213_1_3_mcfd.avi,1,3,5,fallen,2,1,12.490666666666666,14.880666666666666,val
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute05_cam4_0_9.566_10.413_1_4_mcfd.avi,1,4,5,fallen,2,1,12.690666666666669,15.080666666666668,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute05_cam5_0_9.799_10.646_1_5_mcfd.avi,1,5,5,fallen,2,1,12.924,15.314,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute05_cam7_0_10.066_10.913_1_7_mcfd.avi,1,7,5,fallen,2,1,13.190666666666669,15.580666666666668,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute05_cam8_0_10.133_10.979_1_8_mcfd.avi,1,8,5,fallen,2,1,13.257333333333332,15.647333333333334,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute06_cam1_0_10.999_19.935_1_1_mcfd.avi,1,1,6,walk,0,0,10.999303333333334,19.93533333333333,train
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute06_cam2_0_14.333_23.269_1_2_mcfd.avi,1,2,6,walk,0,0,14.332636666666668,23.268666666666668,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute06_cam3_0_14.533_23.469_1_3_mcfd.avi,1,3,6,walk,0,0,14.532636666666669,23.468666666666667,val
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute06_cam4_0_13.999_22.935_1_4_mcfd.avi,1,4,6,walk,0,0,13.999303333333334,22.935333333333336,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute06_cam5_0_13.966_22.902_1_5_mcfd.avi,1,5,6,walk,0,0,13.96597,22.902,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute06_cam7_0_14.466_23.402_1_7_mcfd.avi,1,7,6,walk,0,0,14.46597,23.402,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute06_cam8_0_13.966_22.902_1_8_mcfd.avi,1,8,6,walk,0,0,13.96597,22.902,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute06_cam1_0_10.999_19.935_1_1_mcfd.avi,1,1,6,fall,1,1,19.967333333333336,22.353473333333334,train
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute06_cam2_0_14.333_23.269_1_2_mcfd.avi,1,2,6,fall,1,1,23.300666666666668,25.686806666666666,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute06_cam3_0_14.533_23.469_1_3_mcfd.avi,1,3,6,fall,1,1,23.500666666666667,25.886806666666665,val
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute06_cam4_0_13.999_22.935_1_4_mcfd.avi,1,4,6,fall,1,1,22.967333333333336,25.353473333333334,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute06_cam5_0_13.966_22.902_1_5_mcfd.avi,1,5,6,fall,1,1,22.934,25.32014,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute06_cam7_0_14.466_23.402_1_7_mcfd.avi,1,7,6,fall,1,1,23.434,25.82014,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute06_cam8_0_13.966_22.902_1_8_mcfd.avi,1,8,6,fall,1,1,22.934,25.32014,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute07_cam1_0_11.741_17.310_1_1_mcfd.avi,1,1,7,walk,0,0,11.74097,17.31,train
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute07_cam2_0_11.274_16.843_1_2_mcfd.avi,1,2,7,walk,0,0,11.274303333333334,16.843333333333334,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute07_cam3_0_11.341_16.910_1_3_mcfd.avi,1,3,7,walk,0,0,11.34097,16.91,val
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute07_cam4_0_10.808_16.377_1_4_mcfd.avi,1,4,7,walk,0,0,10.807636666666667,16.376666666666665,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute07_cam5_0_10.841_16.410_1_5_mcfd.avi,1,5,7,walk,0,0,10.84097,16.41,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute07_cam7_0_11.408_16.977_1_7_mcfd.avi,1,7,7,walk,0,0,11.407636666666669,16.976666666666667,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute07_cam8_0_11.474_17.043_1_8_mcfd.avi,1,8,7,walk,0,0,11.474303333333332,17.043333333333333,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute07_cam1_0_11.741_17.310_1_1_mcfd.avi,1,1,7,fall,1,1,17.346,19.49097,train
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute07_cam2_0_11.274_16.843_1_2_mcfd.avi,1,2,7,fall,1,1,16.879333333333335,19.02430333333333,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute07_cam3_0_11.341_16.910_1_3_mcfd.avi,1,3,7,fall,1,1,16.946,19.09097,val
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute07_cam4_0_10.808_16.377_1_4_mcfd.avi,1,4,7,fall,1,1,16.412666666666667,18.557636666666664,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute07_cam5_0_10.841_16.410_1_5_mcfd.avi,1,5,7,fall,1,1,16.446,18.59097,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute07_cam7_0_11.408_16.977_1_7_mcfd.avi,1,7,7,fall,1,1,17.012666666666668,19.157636666666665,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute07_cam8_0_11.474_17.043_1_8_mcfd.avi,1,8,7,fall,1,1,17.079333333333334,19.22430333333333,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute08_cam1_0_7.878_12.687_1_1_mcfd.avi,1,1,8,walk,0,0,7.878473333333334,12.687333333333331,train
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute08_cam2_0_7.445_12.254_1_2_mcfd.avi,1,2,8,walk,0,0,7.44514,12.254,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute08_cam3_0_4.812_9.621_1_3_mcfd.avi,1,3,8,walk,0,0,4.811806666666668,9.620666666666668,val
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute08_cam4_0_7.512_12.321_1_4_mcfd.avi,1,4,8,walk,0,0,7.511806666666667,12.320666666666666,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute08_cam5_0_6.945_11.754_1_5_mcfd.avi,1,5,8,walk,0,0,6.94514,11.754,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute08_cam7_0_7.545_12.354_1_7_mcfd.avi,1,7,8,walk,0,0,7.54514,12.354,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute08_cam8_0_6.678_11.487_1_8_mcfd.avi,1,8,8,walk,0,0,6.678473333333334,11.487333333333332,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute08_cam1_0_7.878_12.687_1_1_mcfd.avi,1,1,8,fall,1,1,12.719333333333331,14.086803333333334,train
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute08_cam2_0_7.445_12.254_1_2_mcfd.avi,1,2,8,fall,1,1,12.286,13.65347,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute08_cam3_0_4.812_9.621_1_3_mcfd.avi,1,3,8,fall,1,1,9.652666666666669,11.020136666666668,val
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute08_cam4_0_7.512_12.321_1_4_mcfd.avi,1,4,8,fall,1,1,12.352666666666666,13.720136666666669,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute08_cam5_0_6.945_11.754_1_5_mcfd.avi,1,5,8,fall,1,1,11.786,13.15347,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute08_cam7_0_7.545_12.354_1_7_mcfd.avi,1,7,8,fall,1,1,12.386,13.75347,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute08_cam8_0_6.678_11.487_1_8_mcfd.avi,1,8,8,fall,1,1,11.519333333333332,12.886803333333331,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute08_cam1_0_7.878_12.687_1_1_mcfd.avi,1,1,8,fallen,2,1,14.086333333333334,16.355333333333334,train
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute08_cam2_0_7.445_12.254_1_2_mcfd.avi,1,2,8,fallen,2,1,13.653,15.922,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute08_cam3_0_4.812_9.621_1_3_mcfd.avi,1,3,8,fallen,2,1,11.019666666666668,13.288666666666668,val
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute08_cam4_0_7.512_12.321_1_4_mcfd.avi,1,4,8,fallen,2,1,13.719666666666669,15.988666666666669,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute08_cam5_0_6.945_11.754_1_5_mcfd.avi,1,5,8,fallen,2,1,13.153,15.422,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute08_cam7_0_7.545_12.354_1_7_mcfd.avi,1,7,8,fallen,2,1,13.753,16.022000000000002,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute08_cam8_0_6.678_11.487_1_8_mcfd.avi,1,8,8,fallen,2,1,12.886333333333331,15.155333333333331,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute09_cam1_0_10.216_16.273_1_1_mcfd.avi,1,1,9,walk,0,0,10.215976666666666,16.27266666666667,train
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute09_cam2_0_9.916_15.973_1_2_mcfd.avi,1,2,9,walk,0,0,9.915976666666667,15.972666666666669,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute09_cam3_0_9.649_15.706_1_3_mcfd.avi,1,3,9,walk,0,0,9.64931,15.706,val
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute09_cam4_0_10.249_16.306_1_4_mcfd.avi,1,4,9,walk,0,0,10.24931,16.306,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute09_cam5_0_10.049_16.106_1_5_mcfd.avi,1,5,9,walk,0,0,10.04931,16.106,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute09_cam7_0_10.016_16.073_1_7_mcfd.avi,1,7,9,walk,0,0,10.015976666666669,16.072666666666667,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute09_cam8_0_9.616_15.673_1_8_mcfd.avi,1,8,9,walk,0,0,9.615976666666668,15.672666666666668,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute09_cam1_0_10.216_16.273_1_1_mcfd.avi,1,1,9,fall,1,1,16.308666666666667,17.372666666666667,train
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute09_cam2_0_9.916_15.973_1_2_mcfd.avi,1,2,9,fall,1,1,16.008666666666667,17.072666666666667,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute09_cam3_0_9.649_15.706_1_3_mcfd.avi,1,3,9,fall,1,1,15.742,16.806,val
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute09_cam4_0_10.249_16.306_1_4_mcfd.avi,1,4,9,fall,1,1,16.342,17.406,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute09_cam5_0_10.049_16.106_1_5_mcfd.avi,1,5,9,fall,1,1,16.142,17.206,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute09_cam7_0_10.016_16.073_1_7_mcfd.avi,1,7,9,fall,1,1,16.108666666666664,17.172666666666665,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute09_cam8_0_9.616_15.673_1_8_mcfd.avi,1,8,9,fall,1,1,15.708666666666666,16.772666666666666,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute09_cam1_0_10.216_16.273_1_1_mcfd.avi,1,1,9,sitting,4,0,17.40866666666667,19.74066666666667,train
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute09_cam2_0_9.916_15.973_1_2_mcfd.avi,1,2,9,sitting,4,0,17.108666666666668,19.44066666666667,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute09_cam3_0_9.649_15.706_1_3_mcfd.avi,1,3,9,sitting,4,0,16.842000000000002,19.174000000000003,val
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute09_cam4_0_10.249_16.306_1_4_mcfd.avi,1,4,9,sitting,4,0,17.442,19.774,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute09_cam5_0_10.049_16.106_1_5_mcfd.avi,1,5,9,sitting,4,0,17.242,19.574,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute09_cam7_0_10.016_16.073_1_7_mcfd.avi,1,7,9,sitting,4,0,17.208666666666666,19.540666666666667,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute09_cam8_0_9.616_15.673_1_8_mcfd.avi,1,8,9,sitting,4,0,16.808666666666667,19.140666666666668,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute09_cam1_0_10.216_16.273_1_1_mcfd.avi,1,1,9,stand_up,7,0,19.77266666666667,21.44066666666667,train
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute09_cam2_0_9.916_15.973_1_2_mcfd.avi,1,2,9,stand_up,7,0,19.47266666666667,21.140666666666668,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute09_cam3_0_9.649_15.706_1_3_mcfd.avi,1,3,9,stand_up,7,0,19.206000000000003,20.874,val
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute09_cam4_0_10.249_16.306_1_4_mcfd.avi,1,4,9,stand_up,7,0,19.806,21.474,test
